"quest","quest_label","domain","item_no","item_code","item_id","item_text_ar","item_text_en","relevance_score","clarity_score","cultural_fit_score","reviewer_id","comments"
36,"36-month","Problem-solving",2,"cg2","q36_cg2","٦. هل يمسك طفلك قلم تلوين أو قلم رصاص أو حبر بين أصابعه وإبهامه عندما يرسم كما يفعل الكبار؟","6. Does your child hold a crayon, pencil, or ink between his fingers and thumb when he draws like adults do?",NA,NA,NA,NA,NA
36,"36-month","Problem-solving",3,"cg3","q36_cg3","١. قم برص أربعة مكعبات أو سيارات في صف مستقيم أمام طفلك، هل يقلدك برصها كلها؟ (بإمكانك استخدام بكرات خيوط، أو صناديق صغيرة، أو ألعاب أخرى).","1. Arrange four blocks or cars in a straight row in front of your child. Does he imitate you by stacking them all? (You can use spools of string, small boxes, or other toys.)",NA,NA,NA,NA,NA
36,"36-month","Problem-solving",4,"cg4","q36_cg4","٢. إذا أراد طفلك شيئًا بعيدًا عن متناول يديه، هل يبحث عن كرسي أو صندوق ليصعد عليه حتي يحصل على مايريد؟","2. If your child wants something out of his reach, does he look for a chair or box to climb on to get what he wants?",NA,NA,NA,NA,NA
36,"36-month","Problem-solving",5,"cg5","q36_cg5","٣. عندما تشير بإصبعك إلى الصورة المعطاة وتسأل طفلك “ما هذا”؟ هل يجيبك بكلمة تدل على شخص أو ما شابه؟","3. When you point your finger at the given picture and ask your child “What is this”? Does he answer you with a word that refers to a person or something similar?",NA,NA,NA,NA,NA
36,"36-month","Problem-solving",6,"cg6","q36_cg6","١.٣ فضلً اكتب إجابة طفلك في الفراغ التالي:","1.3 Please write your child’s answer in the following space:",NA,NA,NA,NA,NA
36,"36-month","Personal-social",1,"ps1","q36_ps1","٤. عندما تقول لطفلك:“ قل سبعة، ثلاثة”، هل يُعيد عليك الرقمين بنفس الترتيب؟ لا تكرر عليه الأرقام مرة أخرى.","4. When you say to your child: “Say seven, three,” does he repeat the two numbers to you in the same order? Don't repeat the numbers again.",NA,NA,NA,NA,NA
36,"36-month","Personal-social",2,"ps2","q36_ps2","٥. اعرض على طفلك كيفية بناء جسر من المكعبات أو الصناديق أو العلب كما في الصورة. هل يقلدك ببناء جسر مشابه؟","5. Show your child how to build a bridge from cubes, boxes or cans as in the picture. Does he imitate you by building a similar bridge?",NA,NA,NA,NA,NA
36,"36-month","Personal-social",3,"ps3","q36_ps3","٦. عندما تقول لطفلك:“ قل خمسة، ثمانية، ثلاثة”، هل يُعيد عليك الأرقام الثلاث بنفس الترتيب؟ لا تكرر عليه الأرقام مرة أخرى.","6. When you say to your child: “Say five, eight, three,” does he repeat the three numbers to you in the same order? Don't repeat the numbers again.",NA,NA,NA,NA,NA
36,"36-month","Personal-social",4,"ps4","q36_ps4","١. هل يستخدم طفلك الملعقة ليطعم نفسه حتى إن كان يسقط منها القليل من الأكل؟","1. Does your child use a spoon to feed himself, even if he drops some food?",NA,NA,NA,NA,NA
36,"36-month","Personal-social",5,"ps5","q36_ps5","٢. هل يدور طفلك بعربة الأطفال (أو أي لعبة بعجلات) حول الأشياء، ويرجعها إلى الوراء إذا واجه زاوية لا يستطيع اللف عندها؟","2. Does your child spin the stroller (or any toy with wheels) around objects, and roll them back if they encounter a corner where they can't turn?",NA,NA,NA,NA,NA
36,"36-month","Personal-social",6,"ps6","q36_ps6","٣. عندما ينظر طفلك لنفسه في المرآة وتسأله:“ من تشاهد في المرآة؟”، هل يجيب بذكر اسمه أو بقول “أنا”؟","3. When your child looks at himself in the mirror and you ask him: “Who do you see in the mirror?” does he answer by saying his name or by saying “me”?",NA,NA,NA,NA,NA
42,"42-month","Communication",1,"c1","q42_c1","المعلومات العامة Score","General information Score",NA,NA,NA,NA,NA
42,"42-month","Communication",2,"c2","q42_c2","المعلومات العامة Explain","General information Explain",NA,NA,NA,NA,NA
42,"42-month","Communication",3,"c3","q42_c3","١. اطلب من طفلك دون أن تساعده بإشارة أو تلميح:“ ضع الكتاب على الطاولة” وَ “ضع الحذاء تحت الكرسي”. هل ينفذ طفلك الأوامر المطلوبة منه بطريقة صحيحة؟","1. Ask your child, without helping him with a gesture or hint: “Put the book on the table” and “Put the shoes under the chair.” Does your child carry out the commands required of him correctly?",NA,NA,NA,NA,NA
42,"42-month","Communication",4,"c4","q42_c4","٢. عند تصفحه لكتاب يحتوي على صور، هل يخبرك طفلك عما تحويه الصور من أحداث؟ (على سبيل المثال، “ينبح”، أو “يجري” أو يأكل، أو يبكي…)؟ يمكنك أن تسأله ماذا يفعل الكلب أو الولد في الصورة؟","2. When browsing a book that contains pictures, does your child tell you about the events in the pictures? (For example, “barks”, “runs”, eats, cries…)? You can ask him what the dog or boy is doing in the picture?",NA,NA,NA,NA,NA
42,"42-month","Communication",5,"c5","q42_c5","٣. امنح طفلك فرصة ليشاهدك تحرك سحّاب المعطف إلى الأعلى وإلى الأسفل، ثم قل “انظر إلى السحاب وهو يذهب إلى الأعلى وإلى الأسفل.” ثم ضع السحّاب في المنتصف واطلب من طفلك أن يُنزله إلى الأسفل. أعد السحّاب إلى المنتصف ثم اطلب من طفلك أن يحركه إلى الأعلى. كرر هذه العملية عدة مرات مع مراعاة وضع السحاب في المنتصف قبل أن تطلب تحريكه. هل يحرك طفلك السحاب إلى الأعلى عندما تقول “إلى الأعلى” وإلى الأسفل عندما تقول “إلى الأسفل”؟","3. Give your child a chance to watch you move the coat's zipper up and down, then say, ""Look at the zipper going up and down."" Then place the zipper in the middle and ask your child to pull it down. Return the zipper to the center and ask your child to move it to the top. Repeat this process several times, making sure to center the zipper before asking to move it. Does your child move the zipper up when you say “up” and down when you say “down”?",NA,NA,NA,NA,NA
42,"42-month","Communication",6,"c6","q42_c6","٤. عندما تسأل طفلك:“ ما اسمك؟” هل يجيب بذكر اسمه الأول واسم العائلة؟","4. When you ask your child: “What is your name?” Should he answer by mentioning his first and last name?",NA,NA,NA,NA,NA
42,"42-month","Gross motor",1,"gm1","q42_gm1","٥. هل يقوم طفلك باتباع ثلاثة أوامر مختلفة عن بعضها دون أن تساعده بالإشارة أو بتكرار الأوامر عليه؟ اعطه ثلاثة أوامر قبل أن يبدأ بتنفيذها. على سبيل المثال يمكنك أن تقول:“ صفق بيديك، وامش إلى الباب ، واجلس” أو “أعطني القلم، وافتح الكتاب، وقف على قدميك”.","5. Does your child follow three different commands without you helping him by pointing or repeating the commands to him? Give him three commands before he starts executing them. For example, you could say: “Clap your hands, walk to the door, and sit down” or “Give me the pen, open the book, and stand on your feet.”",NA,NA,NA,NA,NA
42,"42-month","Gross motor",2,"gm2","q42_gm2","٦. هل يستخدم طفلك كل الكلمات اللازمة لتكوين جملة صحيحة، مثل “ال” التعريف، والضمائر التي تتناسب مع الأفعال؟ كأن يقول “سأذهب إلى الحديقة”، أو أن يسأل:“ هل هناك دمية لألعب بها؟” أو “هل ستأتي أنت معنا أيضًا”؟","6. Does your child use all the words needed to form a correct sentence, such as the definite article, and pronouns that go with verbs? Such as saying, “I’m going to the park,” or asking, “Is there a doll to play with?” Or “Are you coming with us too?”",NA,NA,NA,NA,NA
42,"42-month","Gross motor",3,"gm3","q42_gm3","١. هل يصعد طفلك سلم الدرج مستخدمًا قدمًا واحدة لكل درجة يصعدها؟","1. Does your child climb stairs using one foot for each step?",NA,NA,NA,NA,NA
42,"42-month","Gross motor",4,"gm4","q42_gm4","٢. هل يقف طفلك على قدم واحدة لمدة ثانية واحدة دون أن يستند إلى شيء؟","2. Does your child stand on one foot for one second without leaning on anything?",NA,NA,NA,NA,NA
42,"42-month","Gross motor",5,"gm5","q42_gm5","٣. أثناء الوقوف، هل يرمي طفلك الكرة إلى الأمام وهو رافعٌ ذراعه بارتفاع كتفه؟ إذا كان طفلك يسقط الكرة أو يرميها دون مستوى الكتف؛ فاختر “ليس بعد”.","3. While standing, does your child throw the ball forward with his arm raised at shoulder height? If your child drops the ball or throws it below shoulder level; Choose “Not yet.”",NA,NA,NA,NA,NA
42,"42-month","Gross motor",6,"gm6","q42_gm6","٤. هل يقفز طفلك مسافة 6 بوصات / 16 سم إلى الأمام رافعًا كلتا قدميه عن الأرض في نفس الوقت أثناء القفز؟","4. Does your child jump 6 inches/16 cm forward, lifting both feet off the ground at the same time while jumping?",NA,NA,NA,NA,NA
42,"42-month","Fine motor",1,"fm1","q42_fm1","٥. هل يلتقط طفلك كرة كبيرة بكلتا يديه؟ لا بد أن تقف على مسافة 5 أقدام / 1.5 م من طفلك وتحاول معه مرتين أو ثلاث مرات قبل الإجابة على هذا السؤال.","5. Does your child catch a large ball with both hands? You must stand at a distance of 5 feet/1.5 m from your child and try with him two or three times before answering this question.",NA,NA,NA,NA,NA
42,"42-month","Fine motor",2,"fm2","q42_fm2","٦. هل يصعد طفلك سلم درج الزحليقة وينزلق منها إلى الأسفل دون المساعدة من أحد؟","6. Does your child climb the steps of the slide and slide down the stairs without anyone's help?",NA,NA,NA,NA,NA
42,"42-month","Fine motor",3,"fm3","q42_fm3","١. بعد أن يشاهدك طفلك ترسم دائرة. اطلب منه أن يرسم دائرة كالتي رسمت فوقها. هل يقلدك طفلك برسم دائرة؟","1. After your child watches you draw a circle. Ask him to draw a circle like the one drawn above it. Does your child imitate you by drawing a circle?",NA,NA,NA,NA,NA
42,"42-month","Fine motor",4,"fm4","q42_fm4","٢. بعد أن يشاهدك طفلك ترسم خطًا من يمين الصفحة إلى يسارها، اطلب منه أن يرسم خطًا مشابهًا للذي رسمت. لا تجعله يرسم فوق خطك.هل يستطيع طفلك رىسم خط أفقي؟","2. After your child watches you draw a line from the right to the left of the page, ask him to draw a line similar to the one you drew. Don't let him draw above your line. Can your child draw a horizontal line?",NA,NA,NA,NA,NA
42,"42-month","Fine motor",5,"fm5","q42_fm5","٣. هل يقص طفلك ورقة باستخدام مقص الأطفال الآمن؟ لا يتوجب عليه أن يقص الورقة، ولكن عليه أن يحرك يده بفتح وإغلاق شفرتي المقص وهو ممسك بالورقة بيده الأخرى.","3. Does your child cut a sheet of paper using child-safe scissors? He does not have to cut the paper, but he must move his hand by opening and closing the blades of the scissors while holding the paper in his other hand.",NA,NA,NA,NA,NA
42,"42-month","Fine motor",6,"fm6","q42_fm6","٤. هل يمسك طفلك قلم تلوين أو قلم رصاص أو حبر بين أصابعه وإبهامه عندما يرسم كما يفعل الكبار؟","4. Does your child hold a crayon, pencil, or ink between his fingers and thumb when he draws like adults do?",NA,NA,NA,NA,NA
42,"42-month","Problem-solving",1,"cg1","q42_cg1","٥. استخدم صورة تحتل صفحة كاملة من مجلة وقصها إلى ستة أجزاء مختلفة الأشكال، أو يمكنك استخدام أحجية مكوّنة من خمس إلى سبع قطع. هل يستطيع طفلك تجميع القطع بشكل صحيح؟","5. Use a full-page picture from a magazine and cut it into six different shaped pieces, or you can use a puzzle with five to seven pieces. Can your child assemble the pieces correctly?",NA,NA,NA,NA,NA
42,"42-month","Problem-solving",2,"cg2","q42_cg2","٦. بالنظر إلى الشكل المعطى، هل يستطيع طفلك نسخه على صفحة كبيرة مستخدمًا قلم تلوين أو قلم رصاص أو حبر دون أن يتتبعه؟ لا تدع طفلك يرسم فوق الشكل المعطى.","6. Given the given shape, can your child copy it onto a large page using a crayon, pencil, or ink without tracing it? Do not let your child draw over the given shape.",NA,NA,NA,NA,NA
42,"42-month","Problem-solving",3,"cg3","q42_cg3","١. عندما تشير بإصبعك إلى الصورة المعطاة وتسأل طفلك “ما هذا”؟ هل يجيبك بكلمة تدل على شخص أو ما شابه؟","1. When you point your finger at the given picture and ask your child “What is this”? Does he answer you with a word that refers to a person or something similar?",NA,NA,NA,NA,NA
42,"42-month","Problem-solving",4,"cg4","q42_cg4","١.١ فضلًا اكتب إجابة طفلك في الفراغ التالي:","1.1 Please write your child’s answer in the following space:",NA,NA,NA,NA,NA
42,"42-month","Problem-solving",5,"cg5","q42_cg5","٢. عندما تقول لطفلك:“ قل سبعة، ثلاثة”، هل يُعيد عليك الرقمين بنفس الترتيب؟ لا تكرر عليه الأرقام مرة أخرى.","2. When you say to your child: “Say seven, three,” does he repeat the two numbers to you in the same order? Don't repeat the numbers again.",NA,NA,NA,NA,NA
42,"42-month","Problem-solving",6,"cg6","q42_cg6","٣. اعرض على طفلك كيفية بناء جسر من المكعبات أو الصناديق أو العلب كما في الصورة. هل يقلدك ببناء جسر مشابه؟","3. Show your child how to build a bridge from cubes, boxes or cans as in the picture. Does he imitate you by building a similar bridge?",NA,NA,NA,NA,NA
42,"42-month","Personal-social",1,"ps1","q42_ps1","٤. عندما تقول لطفلك:“ قل خمسة، ثمانية، ثلاثة”، هل يُعيد عليك الأرقام الثلاث بنفس الترتيب؟ لا تكرر عليه الأرقام مرة أخرى.","4. When you say to your child: “Say five, eight, three,” does he repeat the three numbers to you in the same order? Don't repeat the numbers again.",NA,NA,NA,NA,NA
42,"42-month","Personal-social",2,"ps2","q42_ps2","٥. عندما تسأل طفلك “أي دائرة هي الصغرى؟”، هل يشير إلى الدائرة الصغرى؟","5. When you ask your child “Which circle is the smallest?” does he point to the smallest circle?",NA,NA,NA,NA,NA
42,"42-month","Personal-social",3,"ps3","q42_ps3","٦. هل يمثل طفلك أدوارًا مختلفة أو يتقمص شخصيات خيالية؟ على سبيل المثال:قد يرتدي ملابس أو اكسسوارات ليقلد شخصية أب، أو أم، أو أخ، أو أخت، أو حيوان أو حتى رمز خيالي.","6. Does your child role-play or imaginary characters? For example: He may wear clothes or accessories to imitate a father, mother, brother, sister, animal, or even a fictional symbol.",NA,NA,NA,NA,NA
42,"42-month","Personal-social",4,"ps4","q42_ps4","١. عندما ينظر طفلك لنفسه في المرآة وتسأله: “من تشاهد في المرآة؟”، هل يجيب بذكر اسمه أو بقول “أنا”؟","1. When your child looks at himself in the mirror and you ask him: “Who do you see in the mirror?” does he respond by saying his name or by saying “me”?",NA,NA,NA,NA,NA
42,"42-month","Personal-social",5,"ps5","q42_ps5","٢. هل يرتدي طفلك المعطف أوالقميص بنفسه دون مساعدة؟","2. Does your child put on a coat or shirt on his own without help?",NA,NA,NA,NA,NA
42,"42-month","Personal-social",6,"ps6","q42_ps6","٣. اسأل طفلك السؤال التالي و بنفس المفردات “هل أنت ولد أو بنت ؟” هل يجيب طفلك على السؤال بطريقة صحيحة؟","3. Ask your child the following question with the same vocabulary: “Are you a boy or a girl?” Does your child answer the question correctly?",NA,NA,NA,NA,NA
48,"48-month","Communication",1,"c1","q48_c1","١. هل يذكر طفلك أسماء ثلاثة أشياء على الأقل تنتمي إلى تصنيف عام؟ على سبيل المثال، إذا قلت له: “اذكر لي ثلاثة أشياء تستطيع أكلها”، فهل يُجيب بتسمية أطعمة مثل البيض والبسكويت، ورقائق القمح “الكورن فلكس”؟ أو إذا قلت له:“ اذكر لي أسماء ثلاثة حيوانات، فهل يُجيب بتسمية حيوانات مثل “البقرة والكلب والفيل”؟","1. Does your child name at least three things that belong to a general classification? For example, if you say to him: “Name three things that you can eat,” will he respond by naming foods such as eggs, biscuits, and cornflakes? Or if you say to him: “Give me the names of three animals,” will he answer by naming the animals such as “the cow, the dog, and the elephant”?",NA,NA,NA,NA,NA
48,"48-month","Communication",2,"c2","q48_c2","٢. هل يستطيع طفلك أن يجيب على الأسئلة التالية:","2. Can your child answer the following questions:",NA,NA,NA,NA,NA
48,"48-month","Communication",3,"c3","q48_c3","١.٢ “ماذا تفعل إذا شعرت بالجوع؟”","1.2 “What do you do if you feel hungry?”",NA,NA,NA,NA,NA
48,"48-month","Communication",4,"c4","q48_c4","٢.٢ “ماذا تفعل عند الشعور بالتعب؟”","2.2 “What do you do when you feel tired?”",NA,NA,NA,NA,NA
48,"48-month","Communication",5,"c5","q48_c5","٣. هل يذكر طفلك صفتين على الأقل لوصف أشياء محسوسة ومألوفة؟ إذا قلت لطفلك مثلً “حدثني عن كرتك” هل يجيب مثلا بأن “الكرة مدورة. أنا أرميها. الكرة كبيرة”؟","3. Does your child name at least two adjectives to describe tangible, familiar things? If you said to your child, for example, “Tell me about your ball,” would he answer, for example, “The ball is round. I throw it. The ball is big”?",NA,NA,NA,NA,NA
48,"48-month","Communication",6,"c6","q48_c6","٤. هل يُصرّف طفلك الكلمات؟ كأن يستعملها بصيغة الجمع، أو الماضي، أو المضارع؟ على سبيل المثال، هل يستطيع طفلك أن يقول، “أرى قطتان، أو أنا ألعب الآن، أو ركلتُ الكرة”؟","4. Does your child conjugate words? Is he using it in the plural, past, or present tense? For example, can your child say, “I see two cats,” or “I am playing now,” or “I kicked the ball”?",NA,NA,NA,NA,NA
48,"48-month","Gross motor",1,"gm1","q48_gm1","٥. هل يقوم طفلك باتباع ثلاثة أوامر مختلفة عن بعضها دون أن تساعده بالإشارة أو بتكرار الأوامر عليه؟ اعطه ثلاثة أوامر قبل أن يبدأ بتنفيذها. على سبيل المثال يمكنك أن تقول:“ صفق بيديك، وامش إلى الباب، واجلس” أو “أعطني القلم، وافتح الكتاب، وقف على قدميك”.","5. Does your child follow three different commands without you helping him by pointing or repeating the commands to him? Give him three commands before he starts executing them. For example, you could say: “Clap your hands, walk to the door, and sit down,” or “Give me the pen, open the book, and stand on your feet.”",NA,NA,NA,NA,NA
48,"48-month","Gross motor",2,"gm2","q48_gm2","٦. هل يستخدم طفلك كل الكلمات اللازمة لتكوين جملة صحيحة، مثل “ال” التعريف، والضمائر التي تتناسب مع الأفعال؟ كأن يقول “سأذهب إلى الحديقة”، أو أن يسأل:”هل هناك دمية لألعب بها؟” أو “هل ستأتي أنت معنا أيضًا”؟","6. Does your child use all the words needed to form a correct sentence, such as the definite article, and pronouns that go with verbs? Such as saying, “I’m going to the park,” or asking, “Is there a doll to play with?” Or “Are you coming with us too?”",NA,NA,NA,NA,NA
48,"48-month","Gross motor",3,"gm3","q48_gm3","١. هل يلتقط طفلك كرة كبيرة بكلتا يديه؟ لا بد أن تقف على مسافة 5 أقدام / 1.5 م من طفلك وتحاول معه مرتين أو ثلاث مرات قبل الإجابة على هذا السؤال.","1. Does your child catch a large ball with both hands? You must stand at a distance of 5 feet/1.5 m from your child and try with him two or three times before answering this question.",NA,NA,NA,NA,NA
48,"48-month","Gross motor",4,"gm4","q48_gm4","٢. هل يصعد طفلك سلم درج الزحليقة وينزلق منها إلى الأسفل دون المساعدة من أحد؟","2. Does your child climb the steps of the slide and slide down the stairs without anyone's help?",NA,NA,NA,NA,NA
48,"48-month","Gross motor",5,"gm5","q48_gm5","٣. أثناء الوقوف، هل يرمي طفلك الكرة وهو رافعٌ ذراعه بارتفاع كتفه إلى الأمام باتجاه الشخص الذي يبعد عنه مسافة 6 أقدام / مترين؟","3. While standing, does your child throw the ball with his arm raised shoulder height forward toward the person 6 feet/2 meters away?",NA,NA,NA,NA,NA
48,"48-month","Gross motor",6,"gm6","q48_gm6","٤. هل يستطيع طفلك القفز على قدم واحدة - سواء اليمنى أو اليسرى - مرة واحدة على الأقل دون أن يقع أو يفقد توازنه؟","4. Can your child hop on one foot - either right or left - at least once without falling or losing his balance?",NA,NA,NA,NA,NA
48,"48-month","Fine motor",1,"fm1","q48_fm1","٥. هل يقفز طفلك للأمام مسافة 20 بوصة / 50 سم رافعًا كلتا قدميه معًا؟","5. Does your child jump forward 20 inches/50 cm with both feet together?",NA,NA,NA,NA,NA
48,"48-month","Fine motor",2,"fm2","q48_fm2","٦. هل يقف طفلك على قدم واحدة دون الاستناد إلى شيء لمدة 5 ثوانٍ من غير أن يختل توازنه أو أن يعيد قدمه للأسفل؟ امنح طفلك محاولتين أو ثلاث قبل الإجابة عن السؤال.","6. Does your child stand on one foot without resting on something for 5 seconds without losing his balance or putting his foot back down? Give your child two or three tries before answering the question.",NA,NA,NA,NA,NA
48,"48-month","Fine motor",3,"fm3","q48_fm3","١. استخدم صورة تحتل صفحة كاملة من مجلة وقصها إلى ستة أجزاء مختلفة الأشكال، أو يمكنك استخدام أحجية مكوّنة من خمس إلى سبع قطع. هل يستطيع طفلك تجميع القطع بشكل صحيح؟","1. Use a full-page picture from a magazine and cut it into six different shaped pieces, or you can use a puzzle with five to seven pieces. Can your child assemble the pieces correctly?",NA,NA,NA,NA,NA
48,"48-month","Fine motor",4,"fm4","q48_fm4","٢. باستخدام مقص الأطفال الآمن، هل يقص طفلك الورقة إلى نصفين بقص مستقيم أو شبه مستقيم، فاتحًا و مغلقًا شفرتي المقص؟","2. Using child-safe scissors, does your child cut the paper in half with a straight or near-straight cut, opening and closing the blades of the scissors?",NA,NA,NA,NA,NA
48,"48-month","Fine motor",5,"fm5","q48_fm5","٣. هل يستطيع طفلك نسخ الأشكال الموجودة بالأسفل على ورقة كبيرة مستخدمًا قلم تلوين أو قلم رصاص أو حبر دون أن يتتبعها؟","3. Can your child copy the shapes below onto a large sheet of paper using a crayon, pencil or ink without tracing them?",NA,NA,NA,NA,NA
48,"48-month","Fine motor",6,"fm6","q48_fm6","٤. هل يستطيع طفلك فتح زر أو أكثر؟","4. Can your child open one or more buttons?",NA,NA,NA,NA,NA
48,"48-month","Problem-solving",1,"cg1","q48_cg1","٥. هل يرسم طفلك صور أشخاص تحتوي على ثلاثة من أعضاء الجسم على الأقل:كالرأس والعينين والفم والأنف والرقبة والشعر والجذع والذراعين واليدين والساقين والقدم؟","5. Does your child draw pictures of people that contain at least three body parts: head, eyes, mouth, nose, neck, hair, torso, arms, hands, legs, and feet?",NA,NA,NA,NA,NA
48,"48-month","Problem-solving",2,"cg2","q48_cg2","٦. هل يلوّن طفلك ضمن حدود الرسمات الموجودة في كتب التلوين أو ضمن حدود دائرة ترسمتها له قطرها 2 بوصة / 5 سم؟","6. Does your child color within the boundaries of the drawings in the coloring books or within the boundaries of a circle you have drawn for him with a diameter of 2 inches/5 cm?",NA,NA,NA,NA,NA
48,"48-month","Problem-solving",3,"cg3","q48_cg3","١. عندما تقول لطفلك:“ قل خمسة، ثمانية، ثلاثة”، هل يُعيد عليك الأرقام الثلاث بنفس الترتيب؟ لا تكرر عليه الأرقام مرة أخرى.","1. When you say to your child: “Say five, eight, three,” does he repeat the three numbers to you in the same order? Don't repeat the numbers again.",NA,NA,NA,NA,NA
48,"48-month","Problem-solving",4,"cg4","q48_cg4","٢. عندما تسأل طفلك “أي دائرة هي الصغرى؟”، هل يشير إلى الدائرة الصغرى؟","2. When you ask your child “Which circle is the smallest?” does he point to the smallest circle?",NA,NA,NA,NA,NA
48,"48-month","Problem-solving",5,"cg5","q48_cg5","٣. هل يتبع طفلك ثلاثة أوامر مختلفة باستخدام الكلمات “تحت”، “بين” و “في الوسط”، دون أن تساعده بالإشارة؟ اطلب منه مثلاً أن يضع الحذاء “ تحت الكنبة”. ثم اطلبه أن يضع الكرة “بين الكراسي” و يضع الكتاب “في وسط الطاولة”.","3. Does your child follow three different commands using the words “under,” “between,” and “in the middle,” without you pointing? Ask him, for example, to put his shoes “under the sofa.” Then ask him to put the ball “between the chairs” and the book “in the middle of the table.”",NA,NA,NA,NA,NA
48,"48-month","Problem-solving",6,"cg6","q48_cg6","٤. عندما تري طفلك أشياء محسوسة وتسأله، “ما لون هذا الشيء؟” هل يُسمي خمسة ألوان مختلفة:كالأحمر، و الأزرق، و الأصفر، و البرتقالي، و الأسود، و الأبيض، و الوردي؟","4. When you show your child tangible objects and ask, “What color is this object?” Does he name five different colors: red, blue, yellow, orange, black, white, and pink?",NA,NA,NA,NA,NA
48,"48-month","Personal-social",1,"ps1","q48_ps1","٥. هل يمثل طفلك أدوارًا مختلفة أو يتقمص شخصيات خيالية؟ على سبيل المثال: قد يرتدي ملابس أو اكسسوارات ليقلد شخصية أب، أو أم، أو أخ، أو أخت، أو حيوان أو حتى رمز خيالي.","5. Does your child role-play or imaginary characters? For example, he may wear clothes or accessories to imitate a father, mother, brother, sister, animal or even a fictional symbol.",NA,NA,NA,NA,NA
48,"48-month","Personal-social",2,"ps2","q48_ps2","٦. إذا وضعت خمسة أشياء أمام طفلك، هل يستطيع عدها بالترتيب: واحد ، اثنان ، ثلاثة ، أربعة ، خمسة؟","6. If you put five objects in front of your child, can he count them in order: one, two, three, four, five?",NA,NA,NA,NA,NA
48,"48-month","Personal-social",3,"ps3","q48_ps3","١. هل يقوم طفلك بخدمة نفسه بغرف طعامه من إناء لآخر مستخدمًا معلقة أو غيرها من أدوات الطعام؟ هل يستخدم طفلك مثلً معلقة كبيرة ليسكب المرق من علبة إلى إناء؟","1. Does your child serve himself by scooping his food from one bowl to another using a spoon or other eating utensil? For example, does your child use a large spoon to pour broth from a container into a bowl?",NA,NA,NA,NA,NA
48,"48-month","Personal-social",4,"ps4","q48_ps4","٢. هل يجيب طفلك على أربعة من الأسئلة التالية:","2. Does your child answer four of the following questions:",NA,NA,NA,NA,NA
48,"48-month","Personal-social",5,"ps5","q48_ps5","١.٢ الرجاء وضع علامة على السؤال المجاب عليه من قبل الطفل:","1.2 Please mark the question answered by the child:",NA,NA,NA,NA,NA
48,"48-month","Personal-social",6,"ps6","q48_ps6","٣. هل يغسل طفلك يديه بالماء والصابون ثم يجففهما بالمنشفة دون مساعدة؟","3. Does your child wash his hands with soap and water and then dry them with a towel without assistance?",NA,NA,NA,NA,NA
54,"54-month","Communication",1,"c1","q54_c1","١. هل يذكر طفلك صفتين على الأقل لوصف أشياء محسوسة ومألوفة؟ إذا قلت لطفلك مثلً “حدثني عن كرتك” هل يجيب مثلا بأن “الكرة مدورة. أنا أرميها. الكرة كبيرة”؟","1. Does your child name at least two adjectives to describe tangible, familiar things? If you said to your child, for example, “Tell me about your ball,” would he answer, for example, “The ball is round. I throw it. The ball is big”?",NA,NA,NA,NA,NA
54,"54-month","Communication",2,"c2","q54_c2","٢. هل يستخدم طفلك كل الكلمات اللازمة لتكوين جملة صحيحة، مثل “ال” التعريف، والضمائر التي تتناسب مع الأفعال؟ كأن يقول “سأذهب إلى الحديقة”، أو أن يسأل:“ هل هناك دمية لألعب بها؟” أو “هل ستأتي أنت معنا أيضًا”؟","2. Does your child use all the words needed to form a correct sentence, such as the definite article, and pronouns that go with verbs? Such as saying, “I’m going to the park,” or asking, “Is there a doll to play with?” Or “Are you coming with us too?”",NA,NA,NA,NA,NA
54,"54-month","Communication",3,"c3","q54_c3","٣. هل يُصرّف طفلك الكلمات؟ كأن يستعملها بصيغة الجمع، أو الماضي، أو المضارع؟ على سبيل المثال، هل يستطيع طفلك أن يقول، “أرى قطتان، أو أنا ألعب الآن، أو ركلتُ الكرة”؟","3. Does your child conjugate words? Is he using it in the plural, past, or present tense? For example, can your child say, “I see two cats,” or “I am playing now,” or “I kicked the ball”?",NA,NA,NA,NA,NA
54,"54-month","Communication",4,"c4","q54_c4","٤. هل يقوم طفلك باتباع ثلاثة أوامر مختلفة عن بعضها دون أن تساعده بالإشارة أو بتكرار الأوامر عليه؟ اعطه ثلاثة أوامر قبل أن يبدأ بتنفيذها. على سبيل المثال يمكنك أن تقول:“ صفق بيديك، وامش إلى الباب ، واجلس” أو “أعطني القلم، وافتح الكتاب، وقف على قدميك”.","4. Does your child follow three different commands without you helping him by pointing or repeating the commands to him? Give him three commands before he starts executing them. For example, you could say: “Clap your hands, walk to the door, and sit down” or “Give me the pen, open the book, and stand on your feet.”",NA,NA,NA,NA,NA
54,"54-month","Communication",5,"c5","q54_c5","٥. هل يستخدم طفلك جُملً تحتوي على أربع أو خمس كلمات؟ هل يقول طفلك مثلا “أنا أريد السيارة الحمراء”؟","5. Does your child use sentences that contain four or five words? Does your child say, for example, “I want the red car”?",NA,NA,NA,NA,NA
54,"54-month","Communication",6,"c6","q54_c6","١.٥ اذكر مثالاً في الفراغ التالي:","1.5 Give an example in the following space:",NA,NA,NA,NA,NA
